Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Yvette Graham,Evaluation of automatic video captioning using direct assessment,"Yvette Graham, George Awad, Alan F. Smeaton",PloS one 13 (9) e0202789,12,2018
Yvette Graham,TREC video retrieval evaluation TRECVID 2018,"George Awad, Ian Soboroff, Asad Butt, Keith Curtis, A Ellis, D Dimmick, Jonathan Fiscus, Afzad Godil, Andrew Delgado, Alan F. Smeaton, Yvette Graham, Wessel Kraaij, Georges Quénot, J Magalhaes, David Semedo, S Blasi, S Strassel, Yooyoung Lee, David Joy",2018 TREC Video Retrieval Evaluation TRECVID 2018 2018 TREC Video …,0,2018
Yvette Graham,Translating pro-drop languages with reconstruction models,"Longyue Wang, Zhaopeng Tu, Shuming Shi, Tong Zhang, Yvette Graham, Liu Qun",arXiv preprint arXiv:1801.03257,16,2018
Yvette Graham,Results of the WMT18 metrics shared task: Both characters and embeddings achieve good performance,"Qingsong Ma, Ondrej Bojar, Yvette Graham",Proceedings of the third conference on machine translation: shared task …,32,2018
Yvette Graham,Proceedings of the Third Conference on Machine Translation,"Ondrej Bojar, Rajen Chatterjee, Christian Federmann, Mark Fishel, Yvette Graham, Barry Haddow, Matthias Huck, Antonio Jimeno Yepes, Philipp Koehn, Christof Monz, Matteo Negri, Aurelie Neveol, Mariana Neves, Matt Post, Lucia Specia, Marco Turchi, Karin Verspoor",Proceedings of the Third Conference on Machine Translation: Research Papers,0,2018
Yvette Graham,"Trecvid 2018: Benchmarking video activity detection, video captioning and matching, video storytelling linking and video search","George Awad, Asad Butt, Keith Curtis, Yooyoung Lee, Jonathan Fiscus, Afzad Godil, David Joy, Andrew Delgado, Alan F. Smeaton, Yvette Graham, Wessel Kraaij, Georges Quénot, Joao Magalhaes, David Semedo, Saverio Blasi",,75,2018
Yvette Graham,The first multilingual surface realisation shared task (SR’18): Overview and evaluation results,"Simon Mille, Anja Belz, Bernd Bohnet, Yvette Graham, Emily Pitler, Leo Wanner",Proceedings of the First Workshop on Multilingual Surface Realisation 1-12,36,2018
Yvette Graham,"Trecvid 2017: evaluating ad-hoc and instance video search, events detection, video captioning, and hyperlinking","George Awad, Asad Butt, Jonathan Fiscus, David Joy, Andrew Delgado, Willie Mcclinton, Martial Michel, Alan F. Smeaton, Yvette Graham, Wessel Kraaij, Georges Quénot, Maria Eskevich, Roeland Ordelman, Gareth Jones, Benoit Huet",,82,2017
Yvette Graham,Results of the WMT17 Metrics Shared Task,"Ondrej Bojar, Yvette Graham, Amir Kamran",Proceedings of the Second Conference on Machine Translation Volume 2 …,106,2017
Yvette Graham,Blend: a novel combined MT metric based on direct assessment—casict-dcu submission to WMT17 metrics task,"Qingsong Ma, Yvette Graham, Shugen Wang, Liu Qun",Proceedings of the second conference on machine translation 598-603,23,2017
Yvette Graham,Proceedings of the Second Conference on Machine Translation,"Ondrej Bojar, Christian Buck, Rajen Chatterjee, Christian Federmann, Yvette Graham, Barry Haddow, Matthias Huck, Antonio Jimeno Yepes, Philipp Koehn, Julia Kreutzer",Proceedings of the Second Conference on Machine Translation,0,2017
Yvette Graham,Further investigation into reference bias in monolingual evaluation of machine translation,"Qingsong Ma, Yvette Graham, Timothy Baldwin, Liu Qun",Proceedings of the 2017 Conference on Empirical Methods in Natural Language …,6,2017
Yvette Graham,Improving evaluation of document-level machine translation quality estimation,"Yvette Graham, Qingsong Ma, Timothy Baldwin, Liu Qun, Carla Parra Escartín, Carolina Scarton",Proceedings of the 15th Conference of the European Chapter of the …,5,2017
Yvette Graham,Findings of the 2017 conference on machine translation (wmt17),"Bojar Ondrej, Rajen Chatterjee, Christian Federmann, Yvette Graham, Haddow Barry, Huck Matthias, Philipp Koehn, Liu Qun, Logacheva Varvara, Monz Christof, Matteo Negri, Matt Post, Raphael Rubino, Lucia Specia, Marco Turchi",Second Conference onMachine Translation 169-214,399,2017
Yvette Graham,Can machine translation systems be evaluated by the crowd alone,"Yvette Graham, Timothy Baldwin, Alistair Moffat, Justin Zobel",Natural Language Engineering 23 (1) 3-30,73,2017
Yvette Graham,Results of the wmt16 metrics shared task,"Ondrej Bojar, Yvette Graham, Amir Kamran, Miloš Stanojević",Proceedings of the First Conference on Machine Translation: Volume 2 Shared …,106,2016
Yvette Graham,Achieving accurate conclusions in evaluation of automatic machine translation metrics,"Yvette Graham, Liu Qun",Association for Computational Linguistics,11,2016
Yvette Graham,English to Irish Machine Translation with Automatic Post-Editing,"Meghan Dowling, Teresa Lynn, Yvette Graham, John Judge",Proceedings of the 2016 Celtic Language Technology Workshop 6,5,2016
Yvette Graham,Findings of the 2016 conference on machine translation,"Ondrej Bojar, Rajen Chatterjee, Christian Federmann, Yvette Graham, Barry Haddow, Matthias Huck, Antonio Jimeno Yepes, Philipp Koehn, Varvara Logacheva, Christof Monz, Matteo Negri, Aurelie Neveol, Mariana Neves, Martin Popel, Matt Post, Raphael Rubino, Carolina Scarton, Lucia Specia, Marco Turchi, Karin Verspoor, Marcos Zampieri",Proceedings of the First Conference on Machine Translation: Volume 2 Shared …,369,2016
Yvette Graham,Shared Task Papers,"Ondrej Bojar, Rajen Chatterjee, Christian Federmann, Yvette Graham, Barry Haddow, Matthias Huck, Antonio Jimeno Yepes, Philipp Koehn, Varvara Logacheva, Christof Monz, Matteo Negri, Aurelie Neveol, Mariana Neves, Martin Popel, Matt Post, Raphael Rubino, Carolina Scarton, Lucia Specia, Marco Turchi, Karin Verspoor, Marcos Zampieri, Amir Kamran, Miloš Stanojević, Bushra Jawaid, Liane Guillou, Christian Hardmeier, Preslav Nakov, Sara Stymne, Jörg Tiedemann, Yannick Versley, Mauro Cettolo, Bonnie Webber, Andrei Popescu-Belis, Stella Frank, Khalil Sima’An, Desmond Elliott, Christian Buck, Alexandre Allauzen, Lauriane Aufrant, Franck Burlot, Ophélie Lacroix, Elena Knyazeva, Thomas Lavergne, Guillaume Wisniewski, François Yvon, Emre Bektaş, Ertugrul Yilmaz, Coskun Mermer, İlknur Durgar El-Kahlout, Ergun Bicici, Frédéric Blain, Xingyi Song, James Bradbury, Richard Socher, Junyoung Chung, Kyunghyun Cho, Yoshua Bengio, Shuoyang Ding, Kevin Duh, Huda Khayrallah, Anton Dvorkovich, Sergey Gubanov, Irina Galinskaya, Stig-Arne Grönroos, Sami Virpioja, Mikko Kurimo, Jeremy Gwinnup, Tim Anderson, Grant Erdmann, Katherine Young, Michaeel Kazi, Elizabeth Salesky, Brian Thompson, Thanh-Le Ha, Eunah Cho, Jan Niehues, Mohammed Mediani, Matthias Sperber, Alexander Waibel, Alexander Fraser, Marcin Junczys-Dowmunt, Tomasz Dwojak, Rico Sennrich, Chi-Kiu Lo, Colin Cherry, George Foster, Darlene Stewart, Rabib Islam, Anna Kazantseva, Roland Kuhn, David Mareček, Alexander Molchanov, Fedor Bykov",Association for Computational Linguistics (ed.). Proceedings of the First …,2,2016
Yvette Graham,Maxsd: A neural machine translation evaluation metric optimized by maximizing similarity distance,"Qingsong Ma, Fandong Meng, Daqi Zheng, Mingxuan Wang, Yvette Graham, Wenbin Jiang, Liu Qun",Natural Language Understanding and Intelligent Applications 153-161,3,2016
Yvette Graham,Is all that glitters in machine translation quality estimation really gold?,"Yvette Graham, Timothy Baldwin, Meghan Dowling, Maria Eskevich, Teresa Lynn, Lamia Tounsi",Proceedings of COLING 2016 the 26th International Conference on …,8,2016
Yvette Graham,Re-evaluating automatic summarization with BLEU and 192 shades of ROUGE,Yvette Graham,Proceedings of the 2015 conference on empirical methods in natural language …,49,2015
Yvette Graham,Improving evaluation of machine translation quality estimation,Yvette Graham,Proceedings of the 53rd annual meeting of the association for computational …,34,2015
Yvette Graham,Accurate evaluation of segment-level machine translation metrics,"Yvette Graham, Timothy Baldwin, Nitika Mathur",Proceedings of the 2015 Conference of the North American Chapter of the …,64,2015
Yvette Graham,Randomized significance tests in machine translation,"Yvette Graham, Nitika Mathur, Timothy Baldwin",Proceedings of the Ninth Workshop on Statistical Machine Translation 266-274,26,2014
Yvette Graham,English-French and English-Greek bilingual dictionaries for the Environment and Labour Legislation domains,"Yvette Graham, Gregor Thurmair, Antonio Toral, Vera Aleksic",,0,2014
Yvette Graham,Integrated Final Version of the Components for Lexical Acquisition,"Laura Rimell, Núria Bel Rafecas, Muntsa Padró, Francesca Frontini, Monica Monachini, Valeria Quochi",,0,2014
Yvette Graham,Bilingual Dictionary Extraction Tools,"Yvette Graham, Gregor Thurmair, Antonio Toral, Vera Aleksic",,0,2014
Yvette Graham,Is machine translation getting better over time?,"Yvette Graham, Timothy Baldwin, Alistair Moffat, Justin Zobel",Proceedings of the 14th Conference of the European Chapter of the …,35,2014
Yvette Graham,Testing for Significance of Increased Correlation with Human Judgment,"Yvette Graham, Timothy Baldwin",Conference on Empirical Methods in Natural Language Processing 172-180,47,2014
Yvette Graham,A Dependency-Constrained Hierarchical Model with Moses,Yvette Graham,Proceedings of the Eighth Workshop on Statistical Machine Translation 464-471,1,2013
Yvette Graham,Umelb: Cross-lingual textual entailment with word alignment and string similarity features,"Yvette Graham, Bahar Salehi, Timothy Baldwin",Second Joint Conference on Lexical and Computational Semantics (* SEM …,5,2013
Yvette Graham,Continuous measurement scales in human evaluation of machine translation,"Yvette Graham, Timothy Baldwin, Alistair Moffat, Justin Zobel",Proceedings of the 7th Linguistic Annotation Workshop and Interoperability …,60,2013
Yvette Graham,Crowd-Sourcing of Human Judgments of Machine Translation Fluency,"Yvette Graham, Timothy Baldwin, Alistair Moffat, Justin Zobel",Proceedings of the Australasian Language Technology Association Workshop …,1,2013
Yvette Graham,Measurement of progress in machine translation,"Yvette Graham, Timothy Baldwin, Aaron Harwood, Alistair Moffat, Justin Zobel",Proceedings of the Australasian Language Technology Association Workshop …,9,2012
Yvette Graham,Deep syntax in statistical machine translation,Yvette Graham,Dublin City University,5,2011
Yvette Graham,Gap between theory and practice: Noise sensitive word alignment in machine translation,"Tsuyoshi Okita, Yvette Graham, Andy Way",Proceedings of the First Workshop on Applications of Pattern Analysis 119-126,10,2010
Yvette Graham,Deep syntax language models and statistical machine translation,"Yvette Graham, Josef Van Genabith",Proceedings of the 4th Workshop on Syntax and Structure in Statistical …,12,2010
Yvette Graham,Sulis: An Open Source Transfer Decoder for Deep Syntactic Statistical Machine Translation,Yvette Graham,The Prague Bulletin of Mathematical Linguistics 93 (2010) 17-26,4,2010
Yvette Graham,Factor templates for factored machine translation models,"Yvette Graham, Josef Van Genabith",International Workshop on Spoken Language Translation (IWSLT) 2010,9,2010
Yvette Graham,Multi-word expression-sensitive word alignment,"Tsuyoshi Okita, Alfredo Maldonado, Yvette Graham, Andy Way",Association for Computational Linguistics,35,2010
Yvette Graham,Guessing the grammatical function of a non-root f-structure in LFG,"Anton Bryl, Josef Van Genabith, Yvette Graham",Association for Computational Linguistics,2,2009
Yvette Graham,An open source rule induction tool for transfer-based smt,"Yvette Graham, Josef Van Genabith",The Prague Bulletin of Mathematical Linguistics 91 (1) 37-46,13,2009
Yvette Graham,F-structure transfer-based statistical machine translation,"Yvette Graham, Josef Van Genabith, Anton Bryl",CSLI Publications,23,2009
