Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Gareth Jones,Report on the Second Workshop on Exploitation of Social Media for Emergency Relief and Preparedness (SMERP 2018) at the Web Conference (WWW) 2018,"Saptarshi Ghosh, Kripabandhu Ghosh, Debasis Ganguly, Tanmoy Chakraborty, Gareth Jones, Marie-Francine Moens",ACM SIGIR Forum 52 (2) 163-168,0,2019
Gareth Jones,Second workshop on evaluation of personalisation in information retrieval (WEPIR 2019),"Gareth Jones, Nicholas J Belkin, Seamus Lawless, Gabriella Pasi",Proceedings of the 2019 Conference on Human Information Interaction and …,1,2019
Gareth Jones,Estimating gaussian mixture models in the local neighbourhood of embedded word vectors for query performance prediction,"Dwaipayan Roy, Debasis Ganguly, Mandar Mitra, Gareth Jones",Information Processing & Management 56 (3) 1026-1045,6,2019
Gareth Jones,Word-Node2Vec: Improving Word Embedding with Document-Level Non-Local Word Co-occurrences,"Procheta Sen, Debasis Ganguly, Gareth Jones",Proceedings of the 2019 Conference of the North American Chapter of the …,1,2019
Gareth Jones,Studying Online and Offline Evaluation Measures: A Case Study Based on the NTCIR-14 OpenLiveQ-2 Task,"Piyush Arora, Gareth Jones",NII Conference on Testbeds and Community for Information Access Research 70-82,0,2019
Gareth Jones,DCU at the NTCIR-14 OpenLiveQ-2 task,"Piyush Arora, Gareth Jones",NTCIR-14 Conference,3,2019
Gareth Jones,Grounding object detections with transcriptions,"Yasufumi Moriya, Ramon Sanabria, Florian Metze, Gareth Jones",arXiv preprint arXiv:1906.06147,2,2019
Gareth Jones,Overview of the CLEF 2019 personalised information retrieval lab (PIR-CLEF 2019),"Gabriella Pasi, Gareth Jones, Lorraine Goeuriot, Liadh Kelly, Stefania Marrara, Camilla Sanvitto",International Conference of the Cross-Language Evaluation Forum for European …,5,2019
Gareth Jones,"Experimental IR meets multilinguality, multimodality, and interaction: 10th International Conference of the CLEF Association, CLEF 2019, Lugano, Switzerland, September 9–12 …","Fabio Crestani, Martin Braschler, Jacques Savoy, Andreas Rauber, Henning Muller, David E Losada, Gundula Heinatz Bürki, Linda Cappellato, Nicola Ferro",Springer Nature,0,2019
Gareth Jones,Procrastination is the Thief of Time: Evaluating the Effectiveness of Proactive Search Systems,"Procheta Sen, Debasis Ganguly, Gareth Jones",The 41st International ACM SIGIR Conference on Research & Development in …,1,2018
Gareth Jones,Summarising Academic Presentations using Linguistic and Paralinguistic Features.,"Keith Curtis, Gareth Jones, Nick Campbell",VISIGRAPP (2: HUCAPP) 64-73,2,2018
Gareth Jones,A proposed method for laboratory-based evaluation of personalised information retrieval,"Gareth Jones, Gabriella Pasi, Andrea Angiolillo, Camilla Sanvitto",Proceedings of WEPIR,1,2018
Gareth Jones,Eyes and ears together: new task for multimodal spoken content analysis,"Yasufumi Moriya, Ramon Sanabria, Florian Metze, Gareth Jones",CEUR-WS,0,2018
Gareth Jones,Utilisation of Linguistic and Paralinguistic Features for Academic Presentation Summarisation,"Keith Curtis, Nick Campbell, Gareth Jones",International Joint Conference on Computer Vision Imaging and Computer …,0,2018
Gareth Jones,"Report on CLEF 2017: Experimental IR Meets Multilinguality, Multimodality, and Interaction","Linda Cappellato, Nicola Ferro, Lorraine Goeuriot, Julio Gonzalo, Gareth Jones, Liadh Kelly, Seamus Lawless, Thomas Mandl",ACM SIGIR Forum 51 (3) 67-77,0,2018
Gareth Jones,WEPIR 2018: Workshop on evaluation of personalisation in information retrieval,"Gareth Jones, Nicholas J Belkin, Seamus Lawless, Gabriella Pasi",Proceedings of the 2018 Conference on Human Information Interaction …,1,2018
Gareth Jones,WWW'18 workshop on exploitation of social media for emergency relief and preparedness: Chairs' welcome & organization,"Marie-Francine Moens, Gareth Jones, Saptarshi Ghosh, Debasis Ganguly, Tanmoy Chakraborty, Kripabandhu Ghosh",Companion Proceedings of the The Web Conference 2018 1609-1611,2,2018
Gareth Jones,Development of an annotated multimodal dataset for the investigation of classification and summarisation of presentations using high-level paralinguistic features,"Keith Curtis, Nick Campbell, Gareth Jones",Proceedings of the Eleventh International Conference on Language Resources …,1,2018
Gareth Jones,Tempo-lexical context driven word embedding for cross-session search task extraction,"Procheta Sen, Debasis Ganguly, Gareth Jones",Proceedings of the 2018 Conference of the North American Chapter of the …,4,2018
Gareth Jones,Retrieving and classifying instances of source code plagiarism,"Debasis Ganguly, Gareth Jones, Aarón Ramírez-De-La-Cruz, Gabriela Ramírez-De-La-Rosa, Esaú Villatoro-Tello",Information Retrieval Journal 21 (1) 1-23,18,2018
Gareth Jones,Challenges in the development of effective systems for Professional Legal Search,"Piyush Arora, Murhaf Hossari, Alfredo Maldonado, Clare Conran, Gareth Jones, Alexander Paulus, Johannes Klostermann, Christian Dirschl",CEUR-WS,1,2018
Gareth Jones,Blood-suckers! The Concepts of Revisionist and Anti-revisionist Mythology Introduced by the Vampire-and Werewolf-tetralogy Underworld (2003–2012),"Stefan Arvidsson, Edward Bellamy, Edward Bellamy, Edward Bellamy, Henry F Charles, John R Commons, Ulrich B Philips, Eugene A Gilmore, Helen L Sumner, John B Andrews, Charles F Irons, Charles A Russell, Jack London, Jack London, Jack London, Jack London, John Mcdowell Leawitt, George E Mcneill, Charles Nordhoff, John Humphrey Noyes, George Orwell, George Orwell, Allan Pinkerton, Terence V Powderly, Terence V Powderly, Terence V Powderly, Augustin Souchy, John Spargo, Ww Stone, Ws Tisdale, Mark Twain, Cr Ashbee, Belfort E Bax, Belfort E Bax, Belfort E Bax, Belfort E Bax, Robert Blatchford, Robert Blatchford, John Clifford, John Clifford, Walter Crane, Walter Crane, Walter Crane, Walter Crane, Walter Crane, Walter Crane, Morrison Davidson, Morrison Davidson, Percy Dearmer, Giles Fraser, Terry Eagleton, Henry Mayers Hyndman, William Morris, Charles Kingsley, William Morris, William Morris, William Morris, William Morris, William Morris, William Morris, William Morris, William Morris, William Morris, William Morris, William Morris, William Morris, William Morris, Belfort E Bax, Bernard Shaw, Bernard Shaw, Bernard Shaw, Bernard Shaw, Leo Tolstoy, Hg Wells, Hg Wells, Hg Wells, Oscar Wilde, Oscar Wilde, Oscar Wilde, Theodor W Adorno, Knut Tarnowski, Frederic Will, Theodor W Adorno, Max Horkheimer, Michail Aleksandrovič Bakunin, Benjamin R Tucker, Augst Bebel, Walter Benjamin, Walter Benjamin, Tony Benn, Aleksandr Aleksandrovič Bogdanov, Charles Rougle, Hjalmar Branting, Robert Blatchford, Ga Cohen, Ga Cohen, Josef Dietzgen, Josef Dietzgen, Friedrich Engels, Friedrich Engels, Friedrich Engels, Friedrich Engels, Anatole France, Erich Fromm, Daniel Guérin, Michael Heinrich, Émile Henry, George Woodcock, Theodor Hertzka, Theodor Hertzka, C Martin Heurlin, Erich Mühsam, Karl Kautsky, Ellen Key, Peter Alexeyevich Kropotkin, Paul Lafargue, Paul Lafargue, Vladimir Iljitj Lenin, Vladimir Iljitj Lenin, Vladimir Iljitj Lenin, Ivar Lo-Johansson, Stefan Löfven, Anatolij Lunacharsky, Rosa Luxemburg, Peter Hudis, Kevin B Anderson, Hendrik De Man, Herbert Marcuse, Karl Marx, Karl Marx, Karl Marx, Martin Nicolaus, Karl Marx, Karl Marx, Karl Marx, Karl Marx, Karl Marx, Karl Marx, Friedrich Engels, Klaus Neukrantz, Anton Pannekoek, Pierre-Joseph Proudhon, Georges Sorel, Te Hulme, Leon Trotsky, Leon Trotsky, Leon Trotsky, Leon Trotsky, Rose Strunsky, Leon Trotsky",The Style and Mythology of Socialism: Socialist Idealism 1871–1914 16 (65 …,0,2018
Gareth Jones,An analysis of evaluation campaigns in ad-hoc medical information retrieval: CLEF eHealth 2013 and 2014,"Lorraine Goeuriot, Gareth Jones, Liadh Kelly, Johannes Leveling, Mihai Lupu, Joao Palotti, Guido Zuccon",Information Retrieval Journal 21 (6) 507-540,9,2018
Gareth Jones,A Two-stage Transfer Learning Approach for Storytelling Linking.,"Hao Wu, Gareth Jones, François Pitié, Seamus Lawless",TRECVID,0,2018
Gareth Jones,Exploitation of social media for emergency relief and preparedness: Recent research and trends,"Saptarshi Ghosh, Kripabandhu Ghosh, Debasis Ganguly, Tanmoy Chakraborty, Gareth Jones, Marie-Francine Moens, Muhammad Imran",Information Systems Frontiers 20 (5) 901-907,14,2018
Gareth Jones,LSTM language model adaptation with images and titles for multimedia automatic speech recognition,"Yasufumi Moriya, Gareth Jones",2018 IEEE Spoken Language Technology Workshop (SLT) 219-226,7,2018
Gareth Jones,A non-parametric topical relevance model,"Debasis Ganguly, Gareth Jones",Information Retrieval Journal 21 (5) 449-479,1,2018
Gareth Jones,An Embedding Based IR Model for Disaster Situations,"Ayan Bandyopadhyay, Debasis Ganguly, Mandar Mitra, Sanjoy Kumar Saha, Gareth Jones",Information Systems Frontiers 20 (5) 925-932,5,2018
Gareth Jones,Evaluation of personalised information retrieval at CLEF 2018 (PIR-CLEF),"Gabriella Pasi, Gareth Jones, Keith Curtis, Stefania Marrara, Camilla Sanvitto, Debasis Ganguly, Procheta Sen",International Conference of the Cross-Language Evaluation Forum for European …,5,2018
Gareth Jones,Report on the CHIIR 2018 Workshop on Evaluation of Personalisation in Information Retrieval (WEPIR 2018),"Gareth Jones, Nicholas J Belkin, Seamus Lawless, Gabriella Pasi",ACM SIGIR Forum 52 (1) 129-134,3,2018
Gareth Jones,How do Users Perceive Information: Analyzing user feedback while annotating textual units,"Piyush Arora, Gareth Jones",CEUR-WS,3,2017
Gareth Jones,Identifying effective translations for cross-lingual arabic-to-english user-generated speech search,"Ahmad Khwileh, Haithem Afli, Gareth Jones, Andy Way",Association for Computational Linguistics,3,2017
Gareth Jones,Comparative evaluation of query expansion methods for enhanced search on microblog data: DCU ADAPT@ SMERP 2017 workshop data challenge,"Wei Li, Gareth Jones",CEUR-WS,2,2017
Gareth Jones,Evaluation of Personalised Information Retrieval at CLEF 2017 (PIR-CLEF): Towards a Reproducible Evaluation Framework for PIR.,Gareth Jones,CLEF (Working Notes),1,2017
Gareth Jones,MediaEval 2017: Multimedia Benchmark Workshop Working Notes Proceedings of the MediaEval 2017 Workshop co-located with the Conference and Labs of the Evaluation Forum (CLEF …,Gareth Jones,[Sl]: CEUR,0,2017
Gareth Jones,First international workshop on exploitation of social media for emergency relief and preparedness (SMERP),"Saptarshi Ghosh, Kripabandhu Ghosh, Tanmoy Chakraborty, Debasis Ganguly, Gareth Jones, Marie-Francine Moens",ADVANCES IN INFORMATION RETRIEVAL ECIR 2017 10193 779-783,5,2017
Gareth Jones,"Experimental IR meets multilinguality, multimodality, and interaction. In Proceedings of the Eighth International Conference of the CLEF Association (CLEF 2017). Lecture Notes …","Gareth Jones, Seamus Lawless, Julio Gonzalo, Liadh Kelly, Lorraine Goeuriot, Thomas Mandl, Linda Cappellato, Nicola Ferro",,0,2017
Gareth Jones,Multimodal video-to-video linking: turning to the crowd for insight and evaluation,"Maria Eskevich, Martha Larson, Robin Aly, Serwah Sabetghadam, Gareth Jones, Roeland Ordelman, Benoit Huet",International Conference on Multimedia Modeling 280-292,12,2017
Gareth Jones,The benchmarking initiative for multimedia evaluation: MediaEval 2016,"Martha Larson, Mohammad Soleymani, Guillaume Gravier, Bogdan Ionescu, Gareth Jones",IEEE MultiMedia 24 (1) 93-96,17,2017
Gareth Jones,Report on the sigir 2016 workshop on medical information retrieval (medir),"Lorraine Goeuriot, Steven Bedrick, Gareth Jones, Anastasia Krithara, Henning Muller, George Paliouras",ACM SIGIR Forum 50 (2) 76-81,1,2017
Gareth Jones,Identifying Useful and Important Information within Retrieved Documents,"Piyush Arora, Gareth Jones",Proceedings of the 2017 Conference on Conference Human Information …,2,2017
Gareth Jones,ECIR 2017 Workshop on Exploitation of Social Media for Emergency Relief and Preparedness (SMERP 2017),"Saptarshi Ghosh, Kripabandhu Ghosh, Debasis Ganguly, Tanmoy Chakraborty, Gareth Jones, Marie-Francine Moens",ACM SIGIR Forum 51 (1) 36-41,10,2017
Gareth Jones,"Experimental IR Meets Multilinguality, Multimodality, and Interaction: 8th International Conference of the CLEF Association, CLEF 2017, Dublin, Ireland, September 11–14, 2017 …","Gareth Jones, Seamus Lawless, Julio Gonzalo, Liadh Kelly, Lorraine Goeuriot, Thomas Mandl, Linda Cappellato, Nicola Ferro",Springer,7,2017
Gareth Jones,Query expansion for sentence retrieval using pseudo relevance feedback and word embedding,"Piyush Arora, Jennifer Foster, Gareth Jones",International Conference of the Cross-Language Evaluation Forum for European …,3,2017
Gareth Jones,Improving the reliability of query expansion for user-generated speech retrieval using query performance prediction,"Ahmad Khwileh, Andy Way, Gareth Jones",International Conference of the Cross-Language Evaluation Forum for European …,5,2017
Gareth Jones,Overview of the CLEF 2017 personalised information retrieval pilot lab (PIR-CLEF 2017),"Gabriella Pasi, Gareth Jones, Stefania Marrara, Camilla Sanvitto, Debasis Ganguly, Procheta Sen",International Conference of the Cross-Language Evaluation Forum for European …,12,2017
Gareth Jones,Identification of emphasised regions in audio-visual presentations,"Keith Curtis, Gareth Jones, Nick Campbell",Proceedings of the 4th European and 7th Nordic Symposium on Multimodal …,3,2017
Gareth Jones,"Trecvid 2017: evaluating ad-hoc and instance video search, events detection, video captioning, and hyperlinking","George Awad, Asad Butt, Jonathan Fiscus, David Joy, Andrew Delgado, Willie Mcclinton, Martial Michel, Alan F. Smeaton, Yvette Graham, Wessel Kraaij, Georges Quénot, Maria Eskevich, Roeland Ordelman, Gareth Jones, Benoit Huet",,82,2017
Gareth Jones,Utilising high-level features in summarisation of academic presentations,"Keith Curtis, Gareth Jones, Nick Campbell",Proceedings of the 2017 ACM on International Conference on Multimedia …,4,2017
Gareth Jones,Using wordnet for query expansion: ADAPT@ FIRE 2016 microblog track,"Wei Li, Debasis Ganguly, Gareth Jones",CEUR-WS,6,2016
Gareth Jones,"I30 Results of the Arm Pain Trial: Early Return to Activity, Versus Rest, Versus Fast-Track Physiotherapy",Gareth Jones,Rheumatology 55 (suppl_1) i6-i6,0,2016
Gareth Jones,Medical information retrieval: introduction to the special issue,"Lorraine Goeuriot, Gareth Jones, Liadh Kelly, Henning Muller, Justin Zobel",Information Retrieval Journal 19 (1-2) 1-5,26,2016
Gareth Jones,Utilisation of metadata fields and query expansion in cross-lingual search of user-generated internet video,"Ahmad Khwileh, Debasis Ganguly, Gareth Jones",Journal of Artificial Intelligence Research 55 249-281,6,2016
Gareth Jones,"Journal of Information Retrieval, Special Issue on Medical Information Retrieval. Volume 19, Issue 1-2, April 2016.","Lorraine Goeuriot, Gareth Jones, Liadh Kelly, Henning Muller, Justin Zobel",,0,2016
Gareth Jones,A laboratory-based method for the evaluation of personalised search,"Camilla Sanvitto, Debasis Ganguly, Gareth Jones, Gabriella Pasi",National Institute of Informatics (NII),13,2016
Gareth Jones,"MediaEval 2016: Multimedia Benchmark Workshop, Working Notes Proceedings of the MediaEval 2016 Workshop Hilversum, The Netherlands, October 20-21, 2016","Guillaume Gravier, C-H Demarty, H Bredin, Bogdan Ionescu, C Boididou, E Dellandrea, Jaeyoung Choi, M Riegler, R Sutcliffe, I Szoke, Gareth Jones, Martha Larson",[Sl]: CEUR,0,2016
Gareth Jones,"TRECVID 2016: Evaluating Video Search, Video Event Detection, Localization, and Hyperlinking","Jonathan Fiscus, David Joy, Martial Michel, George Awad, Alan F. Smeaton, Gareth Jones, Wessel Kraaij, G Quenot, Marc Ritter, Maria Eskevich, R Ordelman, R Aly, Benoit Huet, Martha Larson",[Sl]: National Institute of Standards and Technology,0,2016
Gareth Jones,Pursuing a Moving Target. Iterative Use of Benchmarking of a Task to Understand the Task,"Maria Eskevich, Gareth Jones, Robin Aly, Roeland Ordelman, Benoit Huet",[Sl]: CEUR,0,2016
Gareth Jones,MediaEval 2016 Multimedia Benchmarking Initiative.,Gareth Jones,NTCIR,0,2016
Gareth Jones,Investigating segment-based query expansion for user-generated spoken content retrieval,"Ahmad Khwileh, Gareth Jones",2016 14th International Workshop on Content-Based Multimedia Indexing (CBMI …,3,2016
Gareth Jones,Developing a Dataset for Evaluating Approaches for Document Expansion with Images,"Debasis Ganguly, Iacer Calixto, Gareth Jones",Proceedings of the Tenth International Conference on Language Resources and …,1,2016
Gareth Jones,"Proceedings of the 39th International ACM SIGIR conference on Research and Development in Information Retrieval, SIGIR 2016, Pisa, Italy, July 17-21, 2016","Raffaele Perego, F Sebastiani, Ja Aslam, I Ruthven, Justin Zobel",ACM,0,2016
Gareth Jones,Representing documents and queries as sets of word embedded vectors for information retrieval,"Dwaipayan Roy, Debasis Ganguly, Mandar Mitra, Gareth Jones",arXiv preprint arXiv:1606.07869,15,2016
Gareth Jones,Joint Estimation of Topics and Hashtag Relevance in Cross-Lingual Tweets,"Procheta Sen, Debasis Ganguly, Gareth Jones",Proceedings of the 2016 ACM International Conference on the Theory of …,0,2016
Gareth Jones,Retrievability of code mixed microblogs,"Debasis Ganguly, Ayan Bandyopadhyay, Mandar Mitra, Gareth Jones",Proceedings of the 39th International ACM SIGIR conference on Research and …,5,2016
Gareth Jones,Word vector compositionality based relevance feedback using kernel density estimation,"Dwaipayan Roy, Debasis Ganguly, Mandar Mitra, Gareth Jones",Proceedings of the 25th ACM international on conference on information and …,21,2016
Gareth Jones,FaDA: Fast document aligner using word embedding,"Pintu Lohar, Debasis Ganguly, Haithem Afli, Andy Way, Gareth Jones",The Prague Bulletin of Mathematical Linguistics 106 (1) 169-179,2,2016
Gareth Jones,Nearest neighbour based transformation functions for text classification: A case study with stackoverflow,"Piyush Arora, Debasis Ganguly, Gareth Jones",Proceedings of the 2016 ACM International Conference on the Theory of …,2,2016
Gareth Jones,Speaker impact on audience comprehension for academic presentations,"Keith Curtis, Gareth Jones, Nick Campbell",Proceedings of the 18th ACM International Conference on Multimodal …,7,2016
Gareth Jones,A gamified approach to relevance judgement,"Debasis Ganguly, Gareth Jones",International Conference of the Cross-Language Evaluation Forum for European …,2,2016
Gareth Jones,"Trecvid 2016: Evaluating video search, video event detection, localization, and hyperlinking","George Awad, Jonathan Fiscus, David Joy, Martial Michel, Alan F. Smeaton, Wessel Kraaij, Maria Eskevich, Robin Aly, Roeland Ordelman, Marc Ritter, Georges Quénot, Gareth Jones, Benoit Huet, Martha Larson",,121,2016
Gareth Jones,Position paper: Promoting user engagement and learning in search tasks by effective document representation,"Piyush Arora, Gareth Jones",CEUR,2,2016
Gareth Jones,On the effectiveness of contextualisation techniques in spoken query spoken content retrieval,"David Racca, Gareth Jones",Proceedings of the 39th International ACM SIGIR conference on Research and …,2,2016
Gareth Jones,Medical Information Search Workshop (MEDIR),"Steven Bedrick, Lorraine Goeuriot, Gareth Jones, Anastasia Krithara, Henning Muller, George Paliouras",Proceedings of the 39th International ACM SIGIR conference on Research and …,0,2016
Gareth Jones,DCU: Using distributional semantics and domain adaptation for the semantic textual similarity SemEval-2015 Task 2,"Piyush Arora, Chris Hokamp, Jennifer Foster, Gareth Jones",Proceedings of the 9th International Workshop on Semantic Evaluation …,6,2015
Gareth Jones,The benchmark as a research catalyst: Charting the progress of geo-prediction for social multimedia,"Martha Larson, Pascal Kelm, Adam Rae, Claudia Hauff, Bart Thomee, Michele Trevisiol, Jaeyoung Choi, Olivier Van Laere, Steven Schockaert, Gareth Jones, Pavel Serdyukov, Vanessa Murdock, Gerald Friedland",Multimodal Location Estimation of Videos and Images 5-40,11,2015
Gareth Jones,"CLEF eHealth Evaluation Lab 2015, Task 2: Retrieving Information About Medical Symptoms.","Joao Palotti, Guido Zuccon, Lorraine Goeuriot, Liadh Kelly, Allan Hanbury, Gareth Jones, Mihai Lupu, Pavel Pecina",CLEF (Working Notes) 1-22,57,2015
Gareth Jones,Incorporating prosodic prominence evidence into term weights for spoken content retrieval,"David Racca, Gareth Jones",Sixteenth Annual Conference of the International Speech Communication …,7,2015
Gareth Jones,"Evaluating Search and Hyperlinking: An Example of the Design, Test, Refine Cycle for Metric Development.","David Racca, Gareth Jones",MediaEval,9,2015
Gareth Jones,Recording and Analyzing Benchmarking Results: The Aims of the MediaEval Working Notes Proceedings.,"Martha Larson, Gareth Jones, Bogdan Ionescu, Mohammad Soleymani, Guillaume Gravier",MediaEval,2,2015
Gareth Jones,Task 1a of the CLEF eHealth evaluation lab 2015: Clinical speech recognition,"Hanna Suominen, Leif Hanlen, Lorraine Goeuriot, Liadh Kelly, Gareth Jones",CLEF,13,2015
Gareth Jones,"Report on CLEF 2015: Experimental IR Meets Multilinguality, Multimodality, and Interaction","Linda Cappellato, Nicola Ferro, Gareth Jones, Jaap Kamps, Josiane Mothe, Karen Pinel-Sauvagnat, Eric San Juan, Jacques Savoy",,2,2015
Gareth Jones,Overview of the Automated Story Illustration Task at FIRE,"Debasis Ganguly, Iacer Calixto, Gareth Jones",,0,2015
Gareth Jones,DCU ADAPT@ TRECVid 2015: Video Hyperlinking Task.,"Shu Chen, Keith Curtis, David Racca, Liting Zhou, Gareth Jones, Noel O’Connor",TRECVID,2,2015
Gareth Jones,A comparative study of online translation services for cross language information retrieval,"Ali Hosseinzadeh Vahid, Piyush Arora, Liu Qun, Gareth Jones",Proceedings of the 24th International Conference on World Wide Web 859-864,6,2015
Gareth Jones,Defining and evaluating video hyperlinking for navigating multimedia archives,"Roeland Ordelman, Maria Eskevich, Robin Aly, Benoit Huet, Gareth Jones",Proceedings of the 24th International Conference on World Wide Web 727-732,17,2015
Gareth Jones,Word embedding based generalized language model for information retrieval,"Debasis Ganguly, Dwaipayan Roy, Mandar Mitra, Gareth Jones",Proceedings of the 38th international ACM SIGIR conference on research and …,186,2015
Gareth Jones,SAVA at MediaEval 2015: Search and Anchoring in Video Archives.,"Maria Eskevich, Robin Aly, Roeland Ordelman, David Racca, Shu Chen, Gareth Jones",MediaEval,18,2015
Gareth Jones,Effects of good speaking techniques on audience engagement,"Keith Curtis, Gareth Jones, Nick Campbell",Proceedings of the 2015 ACM on International Conference on Multimodal …,16,2015
Gareth Jones,"Overview of the 2015 workshop on speech, language and audio in multimedia","Guillaume Gravier, Gareth Jones, Martha Larson, Roeland Ordelman",Proceedings of the 23rd ACM international conference on Multimedia 1347-1348,2,2015
Gareth Jones,Partially labeled supervised topic models for RetrievingSimilar questions in CQA forums,"Debasis Ganguly, Gareth Jones",Proceedings of the 2015 International Conference on The Theory of …,4,2015
Gareth Jones,Convenient discovery of archived video using audiovisual hyperlinking,"Roeland Ordelman, Robin Aly, Maria Eskevich, Benoit Huet, Gareth Jones",Proceedings of the Third Edition Workshop on Speech Language & Audio in …,5,2015
Gareth Jones,An investigation of cross-language information retrieval for user-generated internet video,"Ahmad Khwileh, Debasis Ganguly, Gareth Jones",International Conference of the Cross-Language Evaluation Forum for European …,4,2015
Gareth Jones,Enhancing medical information retrieval by exploiting a content-based recommender method,"Wei Li, Gareth Jones",International Conference of the Cross-Language Evaluation Forum for European …,3,2015
Gareth Jones,"Experimental ir meets multilinguality, multimodality, and interaction","Josiane Mothe, Jacques Savoy, Jaap Kamps, Karen Pinel-Sauvagnat, Gareth Jones, Eric San Juan, Nicola Ferro",6th International Conference of the CLEF Association (CLEF'15),26,2015
Gareth Jones,"The good, the bad and their kins: Identifying questions with negative scores in stackoverflow","Piyush Arora, Debasis Ganguly, Gareth Jones",2015 IEEE/ACM International Conference on Advances in Social Networks …,30,2015
Gareth Jones,Context-driven dimensionality reduction for clustering text documents,"Debasis Ganguly, Johannes Leveling, Gareth Jones",Proceedings of the 7th Forum for Information Retrieval Evaluation 1-7,1,2015
Gareth Jones,Variable stator vane assemblies,"Gareth Jones, Stephanie Maimari",US Patent 8651803,4,2014
Gareth Jones,Adaptation of machine translation for multilingual information retrieval in the medical domain,"Pavel Pecina, Ondřej Dušek, Lorraine Goeuriot, Jan Hajič, Jaroslava Hlaváčová, Gareth Jones, Liadh Kelly, Johannes Leveling, David Mareček, Michal Novák, Martin Popel, Rudolf Rosa, Ales Tamchyna, Zdeňka Urešová",Artificial intelligence in medicine 61 (3) 165-185,51,2014
Gareth Jones,A Current Overview of Tens in Pain Management: a Narrative Review,"Mark I Johnson, Gareth Jones",Pain and Rehabilitation-the Journal of Physiotherapy Pain Association 2014 …,0,2014
Gareth Jones,Where in Space is My Pain? The Role of the Defensive Peripersonal Space & its Influence on Pain Perception.,Gareth Jones,Pain and Rehabilitation-the Journal of Physiotherapy Pain Association 2014 …,0,2014
Gareth Jones,"Khresmoi professional: multilingual, multimodal professional medical search","Liadh Kelly, Sebastian Dungs, Sascha Kriewel, Allan Hanbury, Lorraine Goeuriot, Gareth Jones, Georg Langs, Henning Muller",European Conference on Information Retrieval 754-758,6,2014
Gareth Jones,I39. Epidemiological Studies Informing New Trials of Managing Patients with Fibromyalgia,Gareth Jones,Rheumatology 53 (suppl_1) i9-i9,0,2014
Gareth Jones,Iterative Refinement Methods for Enhanced Information Retrieval,"Dong Zhou, Mark Truran, Jianxun Liu, Wei Li, Gareth Jones",International journal of intelligent systems 29 (4) 341-364,1,2014
Gareth Jones,Report on the SIGIR workshop on medical information retrieval (MedIR),"Henning Muller, Lorraine Goeuriot, Liadh Kelly, Gareth Jones, Justin Zobel",ACM SIGIR Forum,0,2014
Gareth Jones,An investigation into feature effectiveness for multimedia hyperlinking,"Shu Chen, Maria Eskevich, Gareth Jones, Noel O’Connor",International Conference on Multimedia Modeling 251-262,8,2014
